fips,NAME,income
54083,"Randolph County, West Virginia",51186
54085,"Ritchie County, West Virginia",48973
54087,"Roane County, West Virginia",41299
54089,"Summers County, West Virginia",42991
54091,"Taylor County, West Virginia",52946
54093,"Tucker County, West Virginia",54053
54095,"Tyler County, West Virginia",59167
54097,"Upshur County, West Virginia",49663
54099,"Wayne County, West Virginia",52694
54101,"Webster County, West Virginia",43409
54103,"Wetzel County, West Virginia",50715
54105,"Wirt County, West Virginia",52776
54107,"Wood County, West Virginia",54350
54109,"Wyoming County, West Virginia",44510
55001,"Adams County, Wisconsin",55223
55003,"Ashland County, Wisconsin",57000
55005,"Barron County, Wisconsin",59379
55007,"Bayfield County, Wisconsin",67266
55009,"Brown County, Wisconsin",74066
55011,"Buffalo County, Wisconsin",64238
55013,"Burnett County, Wisconsin",60466
55015,"Calumet County, Wisconsin",84151
55017,"Chippewa County, Wisconsin",69815
55019,"Clark County, Wisconsin",63187
55021,"Columbia County, Wisconsin",79271
55023,"Crawford County, Wisconsin",60823
55025,"Dane County, Wisconsin",84297
55027,"Dodge County, Wisconsin",71747
55029,"Door County, Wisconsin",68257
55031,"Douglas County, Wisconsin",64682
55033,"Dunn County, Wisconsin",69721
55035,"Eau Claire County, Wisconsin",70127
55037,"Florence County, Wisconsin",58049
55039,"Fond du Lac County, Wisconsin",70368
55041,"Forest County, Wisconsin",55552
55043,"Grant County, Wisconsin",63497
55045,"Green County, Wisconsin",76080
55047,"Green Lake County, Wisconsin",66395
55049,"Iowa County, Wisconsin",79226
55051,"Iron County, Wisconsin",55777
55053,"Jackson County, Wisconsin",64630
55055,"Jefferson County, Wisconsin",77018
55057,"Juneau County, Wisconsin",63455
55059,"Kenosha County, Wisconsin",76583
55061,"Kewaunee County, Wisconsin",77610
55063,"La Crosse County, Wisconsin",68731
55065,"Lafayette County, Wisconsin",69293
55067,"Langlade County, Wisconsin",55091
55069,"Lincoln County, Wisconsin",64314
55071,"Manitowoc County, Wisconsin",66412
55073,"Marathon County, Wisconsin",73248
55075,"Marinette County, Wisconsin",60347
55077,"Marquette County, Wisconsin",59748
55078,"Menominee County, Wisconsin",62194
55079,"Milwaukee County, Wisconsin",59319
55081,"Monroe County, Wisconsin",66451
55083,"Oconto County, Wisconsin",73611
55085,"Oneida County, Wisconsin",66111
55087,"Outagamie County, Wisconsin",78705
55089,"Ozaukee County, Wisconsin",92258
55091,"Pepin County, Wisconsin",70833
55093,"Pierce County, Wisconsin",82996
55095,"Polk County, Wisconsin",74142
55097,"Portage County, Wisconsin",71301
55099,"Price County, Wisconsin",55822
55101,"Racine County, Wisconsin",72658
55103,"Richland County, Wisconsin",61985
55105,"Rock County, Wisconsin",70630
55107,"Rusk County, Wisconsin",57473
55109,"St. Croix County, Wisconsin",97950
55111,"Sauk County, Wisconsin",72930
55113,"Sawyer County, Wisconsin",57519
55115,"Shawano County, Wisconsin",65493
55117,"Sheboygan County, Wisconsin",68969
55119,"Taylor County, Wisconsin",61360
55121,"Trempealeau County, Wisconsin",68474
55123,"Vernon County, Wisconsin",65177
55125,"Vilas County, Wisconsin",63726
55127,"Walworth County, Wisconsin",75172
55129,"Washburn County, Wisconsin",58504
55131,"Washington County, Wisconsin",91915
55133,"Waukesha County, Wisconsin",101639
55135,"Waupaca County, Wisconsin",69198
55137,"Waushara County, Wisconsin",61033
55139,"Winnebago County, Wisconsin",70041
55141,"Wood County, Wisconsin",63273
56001,"Albany County, Wyoming",55887
56003,"Big Horn County, Wyoming",61262
56005,"Campbell County, Wyoming",93315
56007,"Carbon County, Wyoming",65196
56009,"Converse County, Wyoming",79235
56011,"Crook County, Wyoming",68876
56013,"Fremont County, Wyoming",60030
56015,"Goshen County, Wyoming",62356
56017,"Hot Springs County, Wyoming",64031
56019,"Johnson County, Wyoming",60667
56021,"Laramie County, Wyoming",76282
56023,"Lincoln County, Wyoming",83033
56025,"Natrona County, Wyoming",69104
56027,"Niobrara County, Wyoming",54375
56029,"Park County, Wyoming",66754
56031,"Platte County, Wyoming",64753
56033,"Sheridan County, Wyoming",68898
56035,"Sublette County, Wyoming",85960
56037,"Sweetwater County, Wyoming",79375
56039,"Teton County, Wyoming",108279
56041,"Uinta County, Wyoming",78164
56043,"Washakie County, Wyoming",61875
56045,"Weston County, Wyoming",71800
72001,"Adjuntas Municipio, Puerto Rico",17659
72003,"Aguada Municipio, Puerto Rico",20301
72005,"Aguadilla Municipio, Puerto Rico",18348
72007,"Aguas Buenas Municipio, Puerto Rico",23160
72009,"Aibonito Municipio, Puerto Rico",22511
72011,"Añasco Municipio, Puerto Rico",22673
72013,"Arecibo Municipio, Puerto Rico",21799
72015,"Arroyo Municipio, Puerto Rico",18496
72017,"Barceloneta Municipio, Puerto Rico",20282
72019,"Barranquitas Municipio, Puerto Rico",21262
72021,"Bayamón Municipio, Puerto Rico",29403
72023,"Cabo Rojo Municipio, Puerto Rico",23077
72025,"Caguas Municipio, Puerto Rico",29279
72027,"Camuy Municipio, Puerto Rico",23263
72029,"Canóvanas Municipio, Puerto Rico",26021
72031,"Carolina Municipio, Puerto Rico",32888
72033,"Cataño Municipio, Puerto Rico",22407
72035,"Cayey Municipio, Puerto Rico",26704
72037,"Ceiba Municipio, Puerto Rico",22945
72039,"Ciales Municipio, Puerto Rico",19618
72041,"Cidra Municipio, Puerto Rico",25580
72043,"Coamo Municipio, Puerto Rico",20569
72045,"Comerío Municipio, Puerto Rico",16153
72047,"Corozal Municipio, Puerto Rico",21670
72049,"Culebra Municipio, Puerto Rico",25483
72051,"Dorado Municipio, Puerto Rico",31485
72053,"Fajardo Municipio, Puerto Rico",24309
72054,"Florida Municipio, Puerto Rico",21560
72055,"Guánica Municipio, Puerto Rico",14525
72057,"Guayama Municipio, Puerto Rico",19165
72059,"Guayanilla Municipio, Puerto Rico",21312
72061,"Guaynabo Municipio, Puerto Rico",43304
72063,"Gurabo Municipio, Puerto Rico",39533
72065,"Hatillo Municipio, Puerto Rico",24407
72067,"Hormigueros Municipio, Puerto Rico",22542
72069,"Humacao Municipio, Puerto Rico",25940
72071,"Isabela Municipio, Puerto Rico",19965
72073,"Jayuya Municipio, Puerto Rico",18363
72075,"Juana Díaz Municipio, Puerto Rico",23035
72077,"Juncos Municipio, Puerto Rico",25931
72079,"Lajas Municipio, Puerto Rico",17131
72081,"Lares Municipio, Puerto Rico",18844
72083,"Las Marías Municipio, Puerto Rico",16506
72085,"Las Piedras Municipio, Puerto Rico",23193
72087,"Loíza Municipio, Puerto Rico",21306
72089,"Luquillo Municipio, Puerto Rico",22585
72091,"Manatí Municipio, Puerto Rico",20385
72093,"Maricao Municipio, Puerto Rico",20133
72095,"Maunabo Municipio, Puerto Rico",21951
72097,"Mayagüez Municipio, Puerto Rico",16788
72099,"Moca Municipio, Puerto Rico",20331
72101,"Morovis Municipio, Puerto Rico",22282
72103,"Naguabo Municipio, Puerto Rico",20486
72105,"Naranjito Municipio, Puerto Rico",20616
72107,"Orocovis Municipio, Puerto Rico",16869
72109,"Patillas Municipio, Puerto Rico",20778
72111,"Peñuelas Municipio, Puerto Rico",20072
72113,"Ponce Municipio, Puerto Rico",18994
72115,"Quebradillas Municipio, Puerto Rico",20209
72117,"Rincón Municipio, Puerto Rico",26771
72119,"Río Grande Municipio, Puerto Rico",25963
72121,"Sabana Grande Municipio, Puerto Rico",20464
72123,"Salinas Municipio, Puerto Rico",20123
72125,"San Germán Municipio, Puerto Rico",17862
72127,"San Juan Municipio, Puerto Rico",26111
72129,"San Lorenzo Municipio, Puerto Rico",19629
72131,"San Sebastián Municipio, Puerto Rico",17557
72133,"Santa Isabel Municipio, Puerto Rico",22680
72135,"Toa Alta Municipio, Puerto Rico",32456
72137,"Toa Baja Municipio, Puerto Rico",28719
72139,"Trujillo Alto Municipio, Puerto Rico",35821
72141,"Utuado Municipio, Puerto Rico",17164
72143,"Vega Alta Municipio, Puerto Rico",24778
72145,"Vega Baja Municipio, Puerto Rico",23701
72147,"Vieques Municipio, Puerto Rico",17062
72149,"Villalba Municipio, Puerto Rico",22461
72151,"Yabucoa Municipio, Puerto Rico",19972
72153,"Yauco Municipio, Puerto Rico",19827
